vistlip - THEATER (lipper) [2009] [Album] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | scene:RAM                                                    |   1:40   |  10 MB  |
|    02    | THEATER OF ENVY                                              |   4:01   |  28 MB  |
|    03    | Dead Cherry                                                  |   4:11   |  31 MB  |
|    04    | Hoshikuzu, Boku to Kimi e.                                   |   5:01   |  35 MB  |
|    05    | CLASSIC OPERA                                                |   4:52   |  30 MB  |
|    06    | alo[n]e                                                      |   5:15   |  39 MB  |
|    07    | LION HEART                                                   |   4:37   |  35 MB  |
|    08    | drop note.                                                   |   4:51   |  35 MB  |
|    09    | Ukiyo Graffiti                                               |   4:04   |  31 MB  |
|    10    | Rei                                                          |   3:24   |  27 MB  |
|    11    | Sara                                                         |   4:57   |  37 MB  |
|    12    | Oto no Kakera                                                |   5:22   |  38 MB  |
|    13    | -OZONE-                                                      |   4:39   |  34 MB  |
|    14    | scene:KISS                                                   |   2:34   |  13 MB  |
|----------|--------------------------------------------------------------|----------|---------|

