Sybreed - Slave Design (20th Anniversary Edition) [2024] [Album] [24-48 ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Bioactive (2024 Remastered Version)                          |   6:27   |  90 MB  |
|    02    | Re-Evolution (2024 Remastered Version)                       |   4:05   |  58 MB  |
|    03    | Decoy (2024 Remastered Version)                              |   5:07   |  72 MB  |
|    04    | Synthetic Breed (2024 Remastered Version)                    |   5:19   |  75 MB  |
|    05    | Next Day Will Never Come (2024 Remastered Version)           |   5:25   |  77 MB  |
|    06    | Machine Gun Messiah (2024 Remastered Version)                |   4:20   |  62 MB  |
|    07    | Take the Red Pill (2024 Remastered Version)                  |   5:01   |  71 MB  |
|    08    | Rusted (2024 Remastered Version)                             |   5:35   |  78 MB  |
|    09    | Static Currents (2024 Remastered Version)                    |   3:43   |  52 MB  |
|    10    | Critical Mass (2024 Remastered Version)                      |   6:10   |  86 MB  |
|    11    | Bioactive (2024 Rerecorded Version)                          |   6:36   |  91 MB  |
|    12    | System Debaser                                               |   6:25   |  88 MB  |
|----------|--------------------------------------------------------------|----------|---------|

