Disturbed - Indestructible [2008] [Album] [24-96 ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Indestructible                                               |   4:37   |  101 MB |
|    02    | Inside the Fire                                              |   3:51   |  87 MB  |
|    03    | Deceiver                                                     |   3:49   |  86 MB  |
|    04    | The Night                                                    |   4:45   |  109 MB |
|    05    | Perfect Insanity                                             |   3:56   |  90 MB  |
|    06    | Haunted                                                      |   4:42   |  105 MB |
|    07    | Enough                                                       |   4:19   |  96 MB  |
|    08    | The Curse                                                    |   3:24   |  77 MB  |
|    09    | Torn                                                         |   4:09   |  92 MB  |
|    10    | Criminal                                                     |   4:15   |  96 MB  |
|    11    | Divide                                                       |   3:36   |  81 MB  |
|    12    | Façade                                                       |   3:46   |  84 MB  |
|    13    | Stricken (Live at the Riviera)                               |   4:27   |  35 MB  |
|    14    | Down with the Sickness (Live at the Riviera)                 |   5:14   |  42 MB  |
|    15    | Just Stop (Live at the Riviera)                              |   3:51   |  30 MB  |
|----------|--------------------------------------------------------------|----------|---------|

