Disturbed - Divisive [2022] [Album] [24-48 ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    02    | Bad Man                                                      |   3:22   |  49 MB  |
|    03    | Divisive                                                     |   3:58   |  58 MB  |
|    04    | Unstoppable                                                  |   3:58   |  58 MB  |
|    05    | Love to Hate                                                 |   3:36   |  53 MB  |
|    06    | Feeding the Fire                                             |   4:19   |  61 MB  |
|    07    | Don't Tell Me (feat. Ann Wilson)                             |   4:31   |  61 MB  |
|    08    | Take Back Your Life                                          |   2:58   |  43 MB  |
|    09    | Part of Me                                                   |   3:53   |  55 MB  |
|    10    | Won't Back Down                                              |   2:52   |  42 MB  |
|----------|--------------------------------------------------------------|----------|---------|

