Versailles - Jubilee [2008] [Album] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | God Palace -Method of Inheritance-                           |   10:30  |  82 MB  |
|    02    | Ascendead Master (Album Remaster)                            |   5:49   |  46 MB  |
|    03    | Rosen Schwert                                                |   4:11   |  33 MB  |
|    04    | Ai to Kanashimi no Nocturne                                  |   4:55   |  40 MB  |
|    05    | Amorphous                                                    |   5:10   |  39 MB  |
|    06    | Reminiscence                                                 |   2:30   |  20 MB  |
|    07    | Catharsis                                                    |   6:06   |  47 MB  |
|    08    | The Umbrella of Glass                                        |   4:23   |  34 MB  |
|    09    | Gekkakou (Album Remaster)                                    |   4:41   |  38 MB  |
|    10    | PRINCESS -Revival of Church-                                 |   8:17   |  64 MB  |
|    11    | Serenade                                                     |   6:00   |  41 MB  |
|    12    | Sound In Gate (SE)                                           |   2:36   |  17 MB  |
|----------|--------------------------------------------------------------|----------|---------|

