Versailles - Best Album 2009-2012 Anthologie (Limited Edition) [2013] [Best Album] [ALAC - WEB]

DISC 1
|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Ascendead Master                                             |   5:50   |  49 MB  |
|    02    | Ai to Kanashimi no Nocturne                                  |   4:57   |  43 MB  |
|    03    | Serenade                                                     |   6:01   |  45 MB  |
|    04    | DESTINY -The Lovers-                                         |   5:52   |  47 MB  |
|    05    | Glowing Butterfly                                            |   5:53   |  49 MB  |
|    06    | Philia                                                       |   5:59   |  51 MB  |
|    07    | MASQUERADE                                                   |   6:02   |  52 MB  |
|    08    | Vampire                                                      |   4:30   |  41 MB  |
|    09    | Love will be born again (Japanese Version)                   |   4:25   |  35 MB  |
|    10    | Illusion                                                     |   5:07   |  45 MB  |
|    11    | Rhapsody of the Darkness                                     |   4:54   |  44 MB  |
|    12    | Truth                                                        |   4:45   |  41 MB  |
|    13    | ROSE                                                         |   5:25   |  46 MB  |
|    14    | Symphony of The Revenant Choir                               |   1:57   |  17 MB  |
|----------|--------------------------------------------------------------|----------|---------|

DISC 2
|----------|-----------------------------------------------------------------------|----------|---------|
|   TRACK  |                                 TITLE                                 | DURATION |   SIZE  |
|----------|-----------------------------------------------------------------------|----------|---------|
|    01    | God Palace -Method of Inheritance- (Live at C.C.Lemon Hall, 2010.9.4) |   10:36  |  85 MB  |
|    02    | PRINCESS (Live at C.C.Lemon Hall, 2010.9.4)                           |   8:50   |  70 MB  |
|    03    | Judicial Noir (Live at Shibuya Public Hall, 2012.2.12)                |   4:43   |  42 MB  |
|    04    | Libido (Live at Shibuya Public Hall, 2012.2.12)                       |   4:10   |  37 MB  |
|    05    | Faith & Decision (Live at Shibuya Public Hall, 2012.2.12)             |   16:29  |  131 MB |
|----------|-----------------------------------------------------------------------|----------|---------|

