YOASOBI - E-SIDE 4 [2026] [Album] [24-96 FLAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | ADRENA                                                       |   3:07   |  74 MB  |
|    02    | UNDEAD (English Version)                                     |   3:02   |  75 MB  |
|    03    | Watch me! (English Version)                                  |   3:05   |  72 MB  |
|    04    | BABY (English Version)                                       |   3:52   |  81 MB  |
|    05    | New me (English Version)                                     |   3:23   |  76 MB  |
|    06    | Monotone                                                     |   3:30   |  78 MB  |
|    07    | On the Stage                                                 |   3:28   |  79 MB  |
|    08    | PLAYERS (English Version)                                    |   3:21   |  79 MB  |
|    09    | HEART BEAT (English Version)                                 |   5:34   |  120 MB |
|----------|--------------------------------------------------------------|----------|---------|

