YOASOBI - E-SIDE [2021] [Album] [24-96 FLAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Into The Night                                               |   4:19   |  96 MB  |
|    02    | Haven't                                                      |   4:16   |  85 MB  |
|    03    | Monster                                                      |   3:25   |  76 MB  |
|    04    | Comet                                                        |   3:33   |  74 MB  |
|    05    | RGB                                                          |   3:39   |  84 MB  |
|    06    | Encore                                                       |   4:30   |  93 MB  |
|    07    | Blue                                                         |   4:06   |  90 MB  |
|    08    | Tracing A Dream                                              |   4:01   |  87 MB  |
|----------|--------------------------------------------------------------|----------|---------|

