Rakshasa - Rikudo Rasetsu [2017] [Album] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Jokyoku ~Akatsuki Hiizuru Kuni                               |   2:11   |  15 MB  |
|    02    | Doukoku no Umi                                               |   4:05   |  32 MB  |
|    03    | Sakura Tsukiyo                                               |   4:26   |  34 MB  |
|    04    | Yamata no Orochi                                             |   4:10   |  33 MB  |
|    05    | Gekka Bijin                                                  |   4:50   |  37 MB  |
|    06    | Higan no Tsuki                                               |   5:31   |  41 MB  |
|    07    | Shingun no Toki                                              |   4:50   |  37 MB  |
|    08    | Tsui no Tabiji ~Tamuke no Hana                               |   5:42   |  41 MB  |
|    09    | Horobi no Kane ga Naru                                       |   4:47   |  37 MB  |
|    10    | Seibatsu                                                     |   4:35   |  35 MB  |
|    11    | Yomotsu Hirasaka                                             |   10:51  |  80 MB  |
|    12    | Honoo Mau                                                    |   4:12   |  33 MB  |
|----------|--------------------------------------------------------------|----------|---------|

