Turisas - Battle Metal (Deluxe Edition) [2004] [Album] [ALAC - WEB]

|----------|--------------------------------------------------------------|----------|---------|
|   TRACK  |                             TITLE                            | DURATION |   SIZE  |
|----------|--------------------------------------------------------------|----------|---------|
|    01    | Victoriae & Triumphi Dominus                                 |   1:27   |  10 MB  |
|    02    | As Torches Rise                                              |   4:51   |  39 MB  |
|    03    | Battle Metal                                                 |   4:23   |  35 MB  |
|    04    | The Land of Hope and Glory                                   |   6:22   |  49 MB  |
|    05    | The Messenger                                                |   4:42   |  37 MB  |
|    06    | One More                                                     |   6:50   |  52 MB  |
|    07    | Midnight Sunrise                                             |   8:15   |  57 MB  |
|    08    | Among Ancestors                                              |   5:16   |  38 MB  |
|    09    | Sahti Waari                                                  |   2:28   |  20 MB  |
|    10    | Prologue for R.R.R                                           |   3:09   |  16 MB  |
|    11    | Rex Rebi Rebellis                                            |   7:10   |  52 MB  |
|    12    | Katuman Kaiku                                                |   2:22   |  15 MB  |
|    13    | Battle Metal 2008                                            |   4:04   |  31 MB  |
|    14    | As Torches Rise (Live at Ruisrock 2008)                      |   5:25   |  40 MB  |
|    15    | One More (Live at Wanaja Festival 2008)                      |   7:12   |  52 MB  |
|----------|--------------------------------------------------------------|----------|---------|

